waktu,id,username,teks,tweet_casefolding,tweet_cleansing,tweet_token,tweet_stopword,tweet_normalization,tweet_stemming,clean_data,polarity_score,polarity
########,1.57e+18,Herpasta,"Trs tanya security akses buat disabilitas keluar dimana (pake metode di kebayoran). Trs ditunjukin, ada di sebrang platform, tempat petugas masuk. CUMA KETUTUPAN KERETA BGSTT, gegara kereta jalur serpong - tn abang nangkringya disitu sblm jalan. ~","trs tanya security akses buat disabilitas keluar dimana (pake metode di kebayoran). trs ditunjukin, ada di sebrang platform, tempat petugas masuk. cuma ketutupan kereta bgstt, gegara kereta jalur serpong - tn abang nangkringya disitu sblm jalan. ~",trs tanya security akses buat disabilitas keluar dimana pake metode di kebayoran trs ditunjukin ada di sebrang platform tempat petugas masuk cuma ketutupan kereta bgstt gegara kereta jalur serpong tn abang nangkringya disitu sblm jalan,"['trs', 'tanya', 'security', 'akses', 'buat', 'disabilitas', 'keluar', 'dimana', 'pake', 'metode', 'di', 'kebayoran', 'trs', 'ditunjukin', 'ada', 'di', 'sebrang', 'platform', 'tempat', 'petugas', 'masuk', 'cuma', 'ketutupan', 'kereta', 'bgstt', 'gegara', 'kereta', 'jalur', 'serpong', 'tn', 'abang', 'nangkringya', 'disitu', 'sblm', 'jalan']","['trs', 'security', 'akses', 'disabilitas', 'dimana', 'pake', 'metode', 'kebayoran', 'trs', 'ditunjukin', 'sebrang', 'platform', 'petugas', 'ketutupan', 'kereta', 'gegara', 'kereta', 'jalur', 'serpong', 'abang', 'nangkringya', 'disitu', 'jalan']","['terus', 'keamanan', 'akses', 'disabilitas', 'dimana', 'pakai', 'metode', 'kebayoran', 'terus', 'ditunjukin', 'sebrang', 'platform', 'petugas', 'ketutupan', 'kereta', 'gara gara', 'kereta', 'jalur', 'serpong', 'abang', 'nangkring', 'disitu', 'jalan']","['terus', 'aman', 'akses', 'disabilitas', 'mana', 'pakai', 'metode', 'kebayoran', 'terus', 'ditunjukin', 'sebrang', 'platform', 'tugas', 'tutup', 'kereta', 'gara gara', 'kereta', 'jalur', 'serpong', 'abang', 'nangkring', 'situ', 'jalan']",terus aman akses disabilitas mana pakai metode kebayoran terus ditunjukin sebrang platform tugas tutup kereta gara gara kereta jalur serpong abang nangkring situ jalan,-7,0
########,1.57e+18,Pikiran Rakyat,"Selalu Berdiri Menunggu Kereta Api, Anak Istimewa Asal Malang Diberi Hadiah oleh PT KAI","selalu berdiri menunggu kereta api, anak istimewa asal malang diberi hadiah oleh pt kai",selalu berdiri menunggu kereta api anak istimewa asal malang diberi hadiah oleh pt kai,"['selalu', 'berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'asal', 'malang', 'diberi', 'hadiah', 'oleh', 'pt', 'kai']","['berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']","['berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']","['diri', 'tunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']",diri tunggu kereta api anak istimewa malang hadiah,6,1
########,1.57e+18,Liv,"Tolong dong kasih sponsor juga buat naik kereta PP lah jogja solo buat anak anak penyandang disabilitas di BRTPD jugaaaaa , pasti seneng bangeeettt!!!!","tolong dong kasih sponsor juga buat naik kereta pp lah jogja solo buat anak anak penyandang disabilitas di brtpd jugaaaaa , pasti seneng bangeeettt!!!!",tolong dong kasih sponsor juga buat naik kereta pp lah jogja solo buat anak anak penyandang disabilitas di brtpd jugaaaaa pasti seneng bangeeettt,"['tolong', 'dong', 'kasih', 'sponsor', 'juga', 'buat', 'naik', 'kereta', 'pp', 'lah', 'jogja', 'solo', 'buat', 'anak', 'anak', 'penyandang', 'disabilitas', 'di', 'brtpd', 'jugaaaaa', 'pasti', 'seneng', 'bangeeettt']","['tolong', 'kasih', 'sponsor', 'kereta', 'jogja', 'solo', 'anak', 'anak', 'penyandang', 'disabilitas', 'brtpd', 'jugaaaaa', 'seneng', 'bangeeettt']","['tolong', 'kasih', 'sponsor', 'kereta', 'jogja', 'solo', 'anak', 'anak', 'penyandang', 'disabilitas', 'brtpd', 'juga', 'senang', 'banget']","['tolong', 'kasih', 'sponsor', 'kereta', 'jogja', 'solo', 'anak', 'anak', 'sandang', 'disabilitas', 'brtpd', 'juga', 'senang', 'banget']",tolong kasih sponsor kereta jogja solo anak anak sandang disabilitas brtpd juga senang banget,4,1
########,1.57e+18,KAPAL Perempuan,"Acara ini dihadiri oleh Pemerintah Desa, anggota Sekolah Perempuan, penyandang disabilitas, Badan Permusyawaratan Desa (BPD), Toga dan Toma, lansia, Bidan Desa, perwakilan pemuda dan UMKM Perempuan.","acara ini dihadiri oleh pemerintah desa, anggota sekolah perempuan, penyandang disabilitas, badan permusyawaratan desa (bpd), toga dan toma, lansia, bidan desa, perwakilan pemuda dan umkm perempuan.",acara ini dihadiri oleh pemerintah desa anggota sekolah perempuan penyandang disabilitas badan permusyawaratan desa bpd toga dan toma lansia bidan desa perwakilan pemuda dan umkm perempuan,"['acara', 'ini', 'dihadiri', 'oleh', 'pemerintah', 'desa', 'anggota', 'sekolah', 'perempuan', 'penyandang', 'disabilitas', 'badan', 'permusyawaratan', 'desa', 'bpd', 'toga', 'dan', 'toma', 'lansia', 'bidan', 'desa', 'perwakilan', 'pemuda', 'dan', 'umkm', 'perempuan']","['acara', 'dihadiri', 'pemerintah', 'desa', 'anggota', 'sekolah', 'perempuan', 'penyandang', 'disabilitas', 'badan', 'permusyawaratan', 'desa', 'bpd', 'toga', 'toma', 'lansia', 'bidan', 'desa', 'perwakilan', 'pemuda', 'umkm', 'perempuan']","['acara', 'dihadiri', 'pemerintah', 'desa', 'anggota', 'sekolah', 'perempuan', 'penyandang', 'disabilitas', 'badan', 'permusyawaratan', 'desa', 'bpd', 'toga', 'toma', 'lansia', 'bidan', 'desa', 'perwakilan', 'pemuda', 'umkm', 'perempuan']","['acara', 'hadir', 'perintah', 'desa', 'anggota', 'sekolah', 'perempuan', 'sandang', 'disabilitas', 'badan', 'musyawarat', 'desa', 'bpd', 'toga', 'toma', 'lansia', 'bidan', 'desa', 'wakil', 'pemuda', 'umkm', 'perempuan']",acara hadir perintah desa anggota sekolah perempuan sandang disabilitas badan musyawarat desa bpd toga toma lansia bidan desa wakil pemuda umkm perempuan,-3,0
########,1.57e+18,KAI Commuter,"Selamat pagi & mohon maaf kak atas ketidaknyamanannya. Terkait kritik yang di sampaikan perihal akses jalur khusus untuk penumpang Lansia, Ibu Hamil, dan disabilitas di Stasiun Depok Baru akan kami evaluasi kembali, tks.","selamat pagi & mohon maaf kak atas ketidaknyamanannya. terkait kritik yang di sampaikan perihal akses jalur khusus untuk penumpang lansia, ibu hamil, dan disabilitas di stasiun depok baru akan kami evaluasi kembali, tks.",selamat pagi mohon maaf kak atas ketidaknyamanannya terkait kritik yang di sampaikan perihal akses jalur khusus untuk penumpang lansia ibu hamil dan disabilitas di stasiun depok baru akan kami evaluasi kembali tks,"['selamat', 'pagi', 'mohon', 'maaf', 'kak', 'atas', 'ketidaknyamanannya', 'terkait', 'kritik', 'yang', 'di', 'sampaikan', 'perihal', 'akses', 'jalur', 'khusus', 'untuk', 'penumpang', 'lansia', 'ibu', 'hamil', 'dan', 'disabilitas', 'di', 'stasiun', 'depok', 'baru', 'akan', 'kami', 'evaluasi', 'kembali', 'tks']","['selamat', 'pagi', 'mohon', 'maaf', 'ketidaknyamanannya', 'terkait', 'kritik', 'perihal', 'akses', 'jalur', 'lansia', 'hamil', 'disabilitas', 'stasiun', 'depok', 'evaluasi', 'tks']","['selamat', 'pagi', 'mohon', 'maaf', 'tidak nyaman', 'terkait', 'kritik', 'perihal', 'akses', 'jalur', 'lansia', 'hamil', 'disabilitas', 'stasiun', 'depok', 'evaluasi', 'terima kasih']","['selamat', 'pagi', 'mohon', 'maaf', 'tidak nyaman', 'kait', 'kritik', 'perihal', 'akses', 'jalur', 'lansia', 'hamil', 'disabilitas', 'stasiun', 'depok', 'evaluasi', 'terima kasih']",selamat pagi mohon maaf tidak nyaman kait kritik perihal akses jalur lansia hamil disabilitas stasiun depok evaluasi terima kasih,4,1
########,1.57e+18,enigmakata,@CommuterLine stasiun depok baru tuh g ada jalur untuk kursi roda yah kalo ke arah jakarta kota or pindah peron? Kesian penyandang disabilitas disuruh naik turun tangga cuma digandeng security,@commuterline stasiun depok baru tuh g ada jalur untuk kursi roda yah kalo ke arah jakarta kota or pindah peron? kesian penyandang disabilitas disuruh naik turun tangga cuma digandeng security,stasiun depok baru tuh ada jalur untuk kursi roda yah kalo ke arah jakarta kota or pindah peron kesian penyandang disabilitas disuruh naik turun tangga cuma digandeng security,"['stasiun', 'depok', 'baru', 'tuh', 'ada', 'jalur', 'untuk', 'kursi', 'roda', 'yah', 'kalo', 'ke', 'arah', 'jakarta', 'kota', 'or', 'pindah', 'peron', 'kesian', 'penyandang', 'disabilitas', 'disuruh', 'naik', 'turun', 'tangga', 'cuma', 'digandeng', 'security']","['stasiun', 'depok', 'jalur', 'kursi', 'roda', 'arah', 'jakarta', 'kota', 'pindah', 'peron', 'kesian', 'penyandang', 'disabilitas', 'disuruh', 'turun', 'tangga', 'digandeng', 'security']","['stasiun', 'depok', 'jalur', 'kursi', 'roda', 'arah', 'jakarta', 'kota', 'pindah', 'peron', 'kasihan', 'penyandang', 'disabilitas', 'disuruh', 'turun', 'tangga', 'digandeng', 'keamanan']","['stasiun', 'depok', 'jalur', 'kursi', 'roda', 'arah', 'jakarta', 'kota', 'pindah', 'peron', 'kasihan', 'sandang', 'disabilitas', 'suruh', 'turun', 'tangga', 'gandeng', 'aman']",stasiun depok jalur kursi roda arah jakarta kota pindah peron kasihan sandang disabilitas suruh turun tangga gandeng aman,-15,0
########,1.57e+18,LRT Jakarta,Adapun aktivasi menarik yang dilakukan yaitu pembagian merchandise eksklusif untuk Sahabat LRT Jakarta hingga “Pelatihan Penanganan Ragam Disabilitas” yang diikuti 21 Insan LRTJ departemen Pelayanan di Gedung MCC dan Stasiun LRT Jakarta.,adapun aktivasi menarik yang dilakukan yaitu pembagian merchandise eksklusif untuk sahabat lrt jakarta hingga “pelatihan penanganan ragam disabilitas” yang diikuti 21 insan lrtj departemen pelayanan di gedung mcc dan stasiun lrt jakarta.,adapun aktivasi menarik yang dilakukan yaitu pembagian merchandise eksklusif untuk sahabat lrt jakarta hingga pelatihan penanganan ragam disabilitas yang diikuti insan lrtj departemen pelayanan di gedung mcc dan stasiun lrt jakarta,"['adapun', 'aktivasi', 'menarik', 'yang', 'dilakukan', 'yaitu', 'pembagian', 'merchandise', 'eksklusif', 'untuk', 'sahabat', 'lrt', 'jakarta', 'hingga', 'pelatihan', 'penanganan', 'ragam', 'disabilitas', 'yang', 'diikuti', 'insan', 'lrtj', 'departemen', 'pelayanan', 'di', 'gedung', 'mcc', 'dan', 'stasiun', 'lrt', 'jakarta']","['aktivasi', 'menarik', 'pembagian', 'merchandise', 'eksklusif', 'sahabat', 'jakarta', 'pelatihan', 'penanganan', 'ragam', 'disabilitas', 'diikuti', 'insan', 'lrtj', 'departemen', 'pelayanan', 'gedung', 'mcc', 'stasiun', 'jakarta']","['aktivasi', 'menarik', 'pembagian', 'merchandise', 'eksklusif', 'sahabat', 'jakarta', 'pelatihan', 'penanganan', 'ragam', 'disabilitas', 'diikuti', 'insan', 'lrtj', 'departemen', 'pelayanan', 'gedung', 'mcc', 'stasiun', 'jakarta']","['aktivasi', 'tarik', 'bagi', 'merchandise', 'eksklusif', 'sahabat', 'jakarta', 'latih', 'tangan', 'ragam', 'disabilitas', 'ikut', 'insan', 'lrtj', 'departemen', 'layan', 'gedung', 'mcc', 'stasiun', 'jakarta']",aktivasi tarik bagi merchandise eksklusif sahabat jakarta latih tangan ragam disabilitas ikut insan lrtj departemen layan gedung mcc stasiun jakarta,10,1
########,1.57e+18,Pikiran Rakyat,"Selalu Berdiri Menunggu Kereta Api, Anak Istimewa Asal Malang Diberi Hadiah oleh PT KAI","selalu berdiri menunggu kereta api, anak istimewa asal malang diberi hadiah oleh pt kai",selalu berdiri menunggu kereta api anak istimewa asal malang diberi hadiah oleh pt kai,"['selalu', 'berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'asal', 'malang', 'diberi', 'hadiah', 'oleh', 'pt', 'kai']","['berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']","['berdiri', 'menunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']","['diri', 'tunggu', 'kereta', 'api', 'anak', 'istimewa', 'malang', 'hadiah']",diri tunggu kereta api anak istimewa malang hadiah,6,1
########,1.57e+18,Aru-Haizen Impact,"Etikanya ya berlaku buat lansia, ibu hamil, penyandang disabilitas, kategori manja tidak termasuk. Sama sama sehat, sama sama bayar, dahlah sama sama ngerasain duduk dan berdiri di KRL. Hadeh si mbaknya …","etikanya ya berlaku buat lansia, ibu hamil, penyandang disabilitas, kategori manja tidak termasuk. sama sama sehat, sama sama bayar, dahlah sama sama ngerasain duduk dan berdiri di krl. hadeh si mbaknya …",etikanya ya berlaku buat lansia ibu hamil penyandang disabilitas kategori manja tidak termasuk sama sama sehat sama sama bayar dahlah sama sama ngerasain duduk dan berdiri di krl hadeh si mbaknya,"['etikanya', 'ya', 'berlaku', 'buat', 'lansia', 'ibu', 'hamil', 'penyandang', 'disabilitas', 'kategori', 'manja', 'tidak', 'termasuk', 'sama', 'sama', 'sehat', 'sama', 'sama', 'bayar', 'dahlah', 'sama', 'sama', 'ngerasain', 'duduk', 'dan', 'berdiri', 'di', 'krl', 'hadeh', 'si', 'mbaknya']","['etikanya', 'berlaku', 'lansia', 'hamil', 'penyandang', 'disabilitas', 'kategori', 'manja', 'sehat', 'bayar', 'dahlah', 'ngerasain', 'duduk', 'berdiri', 'mbaknya']","['etikanya', 'berlaku', 'lansia', 'hamil', 'penyandang', 'disabilitas', 'kategori', 'manja', 'sehat', 'bayar', 'sudahlah', 'rasa', 'duduk', 'berdiri', 'mbaknya']","['etika', 'laku', 'lansia', 'hamil', 'sandang', 'disabilitas', 'kategori', 'manja', 'sehat', 'bayar', 'sudah', 'rasa', 'duduk', 'diri', 'mbak']",etika laku lansia hamil sandang disabilitas kategori manja sehat bayar sudah rasa duduk diri mbak,2,1
########,1.57e+18,8bal,"Setiap aing naik KRL, cuma mau ngasih tempat duduk buat yang lebih layak (usia lanjut/orang tua, penyandang disabilitas & ibu membawa anak-anak) gitu doang sih.
Yang sepantaran mah bodo amat, berdiri ae sono wkwk.","setiap aing naik krl, cuma mau ngasih tempat duduk buat yang lebih layak (usia lanjut/orang tua, penyandang disabilitas & ibu membawa anak-anak) gitu doang sih.
yang sepantaran mah bodo amat, berdiri ae sono wkwk.",setiap aing naik krl cuma mau ngasih tempat duduk buat yang lebih layak usia lanjutorang tua penyandang disabilitas ibu membawa anakanak gitu doang sih yang sepantaran mah bodo amat berdiri ae sono wkwk,"['setiap', 'aing', 'naik', 'krl', 'cuma', 'mau', 'ngasih', 'tempat', 'duduk', 'buat', 'yang', 'lebih', 'layak', 'usia', 'lanjutorang', 'tua', 'penyandang', 'disabilitas', 'ibu', 'membawa', 'anakanak', 'gitu', 'doang', 'sih', 'yang', 'sepantaran', 'mah', 'bodo', 'amat', 'berdiri', 'ae', 'sono', 'wkwk']","['ngasih', 'duduk', 'layak', 'usia', 'lanjutorang', 'tua', 'penyandang', 'disabilitas', 'membawa', 'anakanak', 'doang', 'sepantaran', 'bodo', 'berdiri', 'sono']","['memberi', 'duduk', 'layak', 'usia', 'lanjut orang', 'tua', 'penyandang', 'disabilitas', 'membawa', 'anakanak', 'doang', 'sepantaran', 'bodoh', 'berdiri', 'sana']","['beri', 'duduk', 'layak', 'usia', 'lanjut orang', 'tua', 'sandang', 'disabilitas', 'bawa', 'anakanak', 'doang', 'pantar', 'bodoh', 'diri', 'sana']",beri duduk layak usia lanjut orang tua sandang disabilitas bawa anakanak doang pantar bodoh diri sana,-1,0
########,1.57e+18,Ã°Ââ€“ËœÃ°Ââ€“Å¡Ã°Ââ€“â€™Ã°Ââ€“â€™Ã°Ââ€“Å Ã°Ââ€“â€”,"etika apaan? jelas2 di pintu krl ada bacaannya kalau kursi prioritas buat ibu2 hamil, disabilitas, atau lansia. ya toleransi lah buat ibu2 gendong bayi. nah lo yg mana?","etika apaan? jelas2 di pintu krl ada bacaannya kalau kursi prioritas buat ibu2 hamil, disabilitas, atau lansia. ya toleransi lah buat ibu2 gendong bayi. nah lo yg mana?",etika apaan jelas di pintu krl ada bacaannya kalau kursi prioritas buat ibu hamil disabilitas atau lansia ya toleransi lah buat ibu gendong bayi nah lo yg mana,"['etika', 'apaan', 'jelas', 'di', 'pintu', 'krl', 'ada', 'bacaannya', 'kalau', 'kursi', 'prioritas', 'buat', 'ibu', 'hamil', 'disabilitas', 'atau', 'lansia', 'ya', 'toleransi', 'lah', 'buat', 'ibu', 'gendong', 'bayi', 'nah', 'lo', 'yg', 'mana']","['etika', 'pintu', 'bacaannya', 'kursi', 'prioritas', 'hamil', 'disabilitas', 'lansia', 'toleransi', 'gendong', 'bayi']","['etika', 'pintu', 'bacaannya', 'kursi', 'prioritas', 'hamil', 'disabilitas', 'lansia', 'toleransi', 'gendong', 'bayi']","['etika', 'pintu', 'baca', 'kursi', 'prioritas', 'hamil', 'disabilitas', 'lansia', 'toleransi', 'gendong', 'bayi']",etika pintu baca kursi prioritas hamil disabilitas lansia toleransi gendong bayi,0,1
########,1.57e+18,Ori Montero,"@CurhatKRL Setuju dong... Ayo cowo2 di KRL, pertahankan seat lu selama yg minta kursi bukan ibu hamil, disabilitas, atau lansia...","@curhatkrl setuju dong... ayo cowo2 di krl, pertahankan seat lu selama yg minta kursi bukan ibu hamil, disabilitas, atau lansia...",setuju dong ayo cowo di krl pertahankan seat lu selama yg minta kursi bukan ibu hamil disabilitas atau lansia,"['setuju', 'dong', 'ayo', 'cowo', 'di', 'krl', 'pertahankan', 'seat', 'lu', 'selama', 'yg', 'minta', 'kursi', 'bukan', 'ibu', 'hamil', 'disabilitas', 'atau', 'lansia']","['setuju', 'ayo', 'cowo', 'pertahankan', 'seat', 'kursi', 'hamil', 'disabilitas', 'lansia']","['setuju', 'ayo', 'cowok', 'pertahankan', 'seat', 'kursi', 'hamil', 'disabilitas', 'lansia']","['tuju', 'ayo', 'cowok', 'tahan', 'seat', 'kursi', 'hamil', 'disabilitas', 'lansia']",tuju ayo cowok tahan seat kursi hamil disabilitas lansia,3,1
########,1.57e+18,momolÃ°Å¸â€¢Â·,"Penasaran feminis mana yg minta diprioritasin di KRL (walau bkn disabilitas, hamil, lansia). I mean yg beneran real secara data","penasaran feminis mana yg minta diprioritasin di krl (walau bkn disabilitas, hamil, lansia). i mean yg beneran real secara data",penasaran feminis mana yg minta diprioritasin di krl walau bkn disabilitas hamil lansia mean yg beneran real secara data,"['penasaran', 'feminis', 'mana', 'yg', 'minta', 'diprioritasin', 'di', 'krl', 'walau', 'bkn', 'disabilitas', 'hamil', 'lansia', 'mean', 'yg', 'beneran', 'real', 'secara', 'data']","['penasaran', 'feminis', 'diprioritasin', 'disabilitas', 'hamil', 'lansia', 'mean', 'beneran', 'real', 'data']","['penasaran', 'feminisme', 'diprioritaskan', 'disabilitas', 'hamil', 'lansia', 'berarti', 'beneran', 'real', 'data']","['penasaran', 'feminisme', 'prioritas', 'disabilitas', 'hamil', 'lansia', 'arti', 'beneran', 'real', 'data']",penasaran feminisme prioritas disabilitas hamil lansia arti beneran real data,0,1
########,1.57e+18,Ã°Å¸ÂÂ¨V,"Kalo udah di ruang publik mah semua sama aja.. Kan udh ada itu dr zaman ibu kita Kartini ""emansipasi wanita"" gimana mau disetarakan sama cowo, kalo cewe2nya berdiri di krl aja julid. Kcuali anda hamil/ tua/ disabilitas, baru dah duduk tuh di kursi prioritas","kalo udah di ruang publik mah semua sama aja.. kan udh ada itu dr zaman ibu kita kartini ""emansipasi wanita"" gimana mau disetarakan sama cowo, kalo cewe2nya berdiri di krl aja julid. kcuali anda hamil/ tua/ disabilitas, baru dah duduk tuh di kursi prioritas",kalo udah di ruang publik mah semua sama aja kan udh ada itu dr zaman ibu kita kartini emansipasi wanita gimana mau disetarakan sama cowo kalo cewe nya berdiri di krl aja julid kcuali anda hamil tua disabilitas baru dah duduk tuh di kursi prioritas,"['kalo', 'udah', 'di', 'ruang', 'publik', 'mah', 'semua', 'sama', 'aja', 'kan', 'udh', 'ada', 'itu', 'dr', 'zaman', 'ibu', 'kita', 'kartini', 'emansipasi', 'wanita', 'gimana', 'mau', 'disetarakan', 'sama', 'cowo', 'kalo', 'cewe', 'nya', 'berdiri', 'di', 'krl', 'aja', 'julid', 'kcuali', 'anda', 'hamil', 'tua', 'disabilitas', 'baru', 'dah', 'duduk', 'tuh', 'di', 'kursi', 'prioritas']","['ruang', 'publik', 'udh', 'zaman', 'kartini', 'emansipasi', 'wanita', 'disetarakan', 'cowo', 'cewe', 'berdiri', 'julid', 'kcuali', 'hamil', 'tua', 'disabilitas', 'duduk', 'kursi', 'prioritas']","['ruang', 'publik', 'sudah', 'zaman', 'kartini', 'emansipasi', 'wanita', 'disetarakan', 'cowok', 'cewek', 'berdiri', 'julid', 'kecuali', 'hamil', 'tua', 'disabilitas', 'duduk', 'kursi', 'prioritas']","['ruang', 'publik', 'sudah', 'zaman', 'kartini', 'emansipasi', 'wanita', 'tara', 'cowok', 'cewek', 'diri', 'julid', 'kecuali', 'hamil', 'tua', 'disabilitas', 'duduk', 'kursi', 'prioritas']",ruang publik sudah zaman kartini emansipasi wanita tara cowok cewek diri julid kecuali hamil tua disabilitas duduk kursi prioritas,3,1
########,1.57e+18,Harry Sufehmi,"Kalau kapasitasnya tidak dinaikkan, ya menyusahkan. Sekarang saja naik KRL sesak bukan main, AC sampai tidak terasa. Yang asma spt saya atau disabilitas lainnya ya ke laut saja","kalau kapasitasnya tidak dinaikkan, ya menyusahkan. sekarang saja naik krl sesak bukan main, ac sampai tidak terasa. yang asma spt saya atau disabilitas lainnya ya ke laut saja",kalau kapasitasnya tidak dinaikkan ya menyusahkan sekarang saja naik krl sesak bukan main ac sampai tidak terasa yang asma spt saya atau disabilitas lainnya ya ke laut saja,"['kalau', 'kapasitasnya', 'tidak', 'dinaikkan', 'ya', 'menyusahkan', 'sekarang', 'saja', 'naik', 'krl', 'sesak', 'bukan', 'main', 'ac', 'sampai', 'tidak', 'terasa', 'yang', 'asma', 'spt', 'saya', 'atau', 'disabilitas', 'lainnya', 'ya', 'ke', 'laut', 'saja']","['kapasitasnya', 'dinaikkan', 'menyusahkan', 'sesak', 'main', 'ac', 'asma', 'disabilitas', 'laut']","['kapasitasnya', 'dinaikkan', 'menyusahkan', 'sesak', 'main', 'ac', 'asma', 'disabilitas', 'laut']","['kapasitas', 'naik', 'susah', 'sesak', 'main', 'ac', 'asma', 'disabilitas', 'laut']",kapasitas naik susah sesak main ac asma disabilitas laut,-2,0
